lat,lon,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,Side,User_fld,Addr_type,IN_Street,IN_City,IN_ZIP,IN_State,USER_Date,USER_Address,USER_City,USER_State,USER_Fatal,USER_Year
-86.21650013,41.69813519,109,Danielle-Cente,M,100,A,"1700 N IRONWOOD DR, SOUTH BEND, 46635",R,0,StreetAddress,1700 N Ironwood Dr. ,South Bend,,IN,2017/08/19 05:00:00+00,1700 N Ironwood Dr. ,South Bend,IN,No,2017
-86.29971747,41.6740395,110,Danielle-Cente,M,79,A,"3701 W JEFFERSON BLVD, SOUTH BEND, 46619",R,0,StreetAddress,3700 W Jefferson Blvd. ,South Bend,,IN,2017/04/28 05:00:00+00,3700 W Jefferson Blvd. ,South Bend,IN,No,2017
-86.29971747,41.6740395,111,Danielle-Cente,M,79,A,"3701 W JEFFERSON BLVD, SOUTH BEND, 46619",R,0,StreetAddress,3700 W Jefferson Blvd. ,South Bend,,IN,2017/09/26 05:00:00+00,3700 W Jefferson Blvd. ,South Bend,IN,No,2017
-86.27261011,41.67492525,112,Danielle-Cente,T,100,A,"1420 W JEFFERSON BLVD, SOUTH BEND, 46601",L,0,StreetAddress,3800 W Jefferson Blvd. ,South Bend,,IN,2017/07/23 05:00:00+00,3800 W Jefferson Blvd. ,South Bend,IN,No,2017
-86.27890672,41.6907929,113,Danielle-Cente,M,79,A,"1201 N JOHNSON ST, SOUTH BEND, 46628",L,0,StreetAddress,1200 N Johnson St. ,South Bend,,IN,2015/03/30 05:00:00+00,1200 N Johnson St. ,South Bend,IN,No,2015
-86.27899988,41.69570244,114,Danielle-Cente,M,100,A,"1600 N JOHNSON ST, SOUTH BEND, 46628",R,0,StreetAddress,1600 N Johnson St. ,South Bend,,IN,2017/10/11 05:00:00+00,1600 N Johnson St. ,South Bend,IN,No,2017
-86.27890672,41.6907929,115,Danielle-Cente,T,100,A,"1201 N JOHNSON ST, SOUTH BEND, 46628",L,0,StreetAddress,300 N Johnson St. ,South Bend,,IN,2016/05/17 05:00:00+00,300 N Johnson St. ,South Bend,IN,No,2016
-86.27228613,41.6975873,116,Danielle-Cente,M,100,A,"1500 W KELLER ST, SOUTH BEND, 46628",L,0,StreetAddress,1500 W Keller St. ,South Bend,,IN,2017/09/23 05:00:00+00,1500 W Keller St. ,South Bend,IN,No,2017
-86.25988963,41.65143188,117,Danielle-Cente,M,100,A,"2200 S KENDALL ST, SOUTH BEND, 0",L,0,StreetAddress,2200 S Kendall St. ,South Bend,,IN,2017/05/18 05:00:00+00,2200 S Kendall St. ,South Bend,IN,No,2017
-86.25988963,41.65143188,118,Danielle-Cente,M,100,A,"2200 S KENDALL ST, SOUTH BEND, 0",L,0,StreetAddress,2200 S Kendall St. ,South Bend,,IN,2017/05/18 05:00:00+00,2200 S Kendall St. ,South Bend,IN,Yes,2017
-86.29366581,41.67559623,119,Danielle-Cente,M,100,A,"100 S KENTUCKY ST, SOUTH BEND, 46619",L,0,StreetAddress,100 S Kentucky St. ,South Bend,,IN,2017/03/02 05:00:00+00,100 S Kentucky St. ,South Bend,IN,No,2017
-86.2936004,41.67198354,120,Danielle-Cente,M,100,A,"400 S KENTUCKY ST, SOUTH BEND, 46619",L,0,StreetAddress,400 S Kentucky St. ,South Bend,,IN,2015/11/15 05:00:00+00,400 S Kentucky St. ,South Bend,IN,No,2015
-86.28496632,41.68066674,121,Danielle-Cente,M,90.87,A,"2500 KENWOOD AV, SOUTH BEND, 46628",L,0,StreetAddress,2500 W Kenwood Ave. ,South Bend,,IN,2016/05/21 05:00:00+00,2500 W Kenwood Ave. ,South Bend,IN,No,2016
-86.27047522,41.69711837,122,Danielle-Cente,M,100,A,"1300 W KINYON ST, SOUTH BEND, 46616",L,0,StreetAddress,1300 W Kinyon St. ,South Bend,,IN,2015/08/27 05:00:00+00,1300 W Kinyon St. ,South Bend,IN,No,2015
-86.27047522,41.69711837,123,Danielle-Cente,M,100,A,"1300 W KINYON ST, SOUTH BEND, 46616",L,0,StreetAddress,1300 W Kinyon St. ,South Bend,,IN,2015/09/05 05:00:00+00,1300 W Kinyon St. ,South Bend,IN,No,2015
-86.27409545,41.66666701,124,Danielle-Cente,M,100,A,"800 S KOSCIUSZKO ST, SOUTH BEND, 46619",L,0,StreetAddress,800 S Kosciuszko St. ,South Bend,,IN,2016/09/14 05:00:00+00,800 S Kosciuszko St. ,South Bend,IN,No,2016
-86.25363421,41.67907005,125,Danielle-Cente,M,100,A,"300 N LAFAYETTE BLVD, SOUTH BEND, 46601",R,0,StreetAddress,300 N Lafayette Blvd. ,South Bend,,IN,2015/08/01 05:00:00+00,300 N Lafayette Blvd. ,South Bend,IN,Yes,2015
-86.25363421,41.67907005,126,Danielle-Cente,M,100,A,"300 N LAFAYETTE BLVD, SOUTH BEND, 46601",R,0,StreetAddress,300 N Lafayette Blvd. ,South Bend,,IN,2015/08/01 05:00:00+00,300 N Lafayette Blvd. ,South Bend,IN,No,2015
-86.25366445,41.68041726,127,Danielle-Cente,M,89.04,A,"400 N LAFAYETTE BLVD, SOUTH BEND, 46601",R,0,StreetAddress,400 N Lafayette St. ,South Bend,,IN,2015/12/12 05:00:00+00,400 N Lafayette St. ,South Bend,IN,No,2015
-86.29607046,41.67406691,128,Danielle-Cente,T,100,A,"141 S LAKE ST, SOUTH BEND, 46619",L,0,StreetAddress,200 S Lake St. ,South Bend,,IN,2015/04/24 05:00:00+00,200 S Lake St. ,South Bend,IN,No,2015
-86.27193233,41.68322957,129,Danielle-Cente,T,86.3,A,"673 N LAWNDALE AV, SOUTH BEND, 46628",L,0,StreetAddress,1000 N Lawndale St. ,South Bend,,IN,2016/08/27 05:00:00+00,1000 N Lawndale St. ,South Bend,IN,Yes,2016
-86.2382445,41.6597766,130,Danielle-Cente,M,100,A,"1500 S LEBANON ST, SOUTH BEND, 46613",L,0,StreetAddress,1500 S Lebanon St. ,South Bend,,IN,2017/09/23 05:00:00+00,1500 S Lebanon St. ,South Bend,IN,Yes,2017
-86.2382445,41.6597766,131,Danielle-Cente,M,100,A,"1500 S LEBANON ST, SOUTH BEND, 46613",L,0,StreetAddress,1500 S Lebanon St. ,South Bend,,IN,2017/09/23 05:00:00+00,1500 S Lebanon St. ,South Bend,IN,No,2017
-86.29011573,41.67411167,132,Danielle-Cente,T,100,A,"141 S LIBERTY ST, SOUTH BEND, 46619",L,0,StreetAddress,700 S Liberty St. ,South Bend,,IN,2015/01/29 05:00:00+00,700 S Liberty St. ,South Bend,IN,No,2015
-86.33500465,41.70398762,133,Danielle-Cente,T,100,A,"LINCOLN WAY W, SOUTH BEND, 46628",L,0,StreetAddress,1100 Lincoln Way West ,South Bend,,IN,2015/04/27 05:00:00+00,1100 Lincoln Way West ,South Bend,IN,No,2015
-86.26158807,41.7426498,134,Danielle-Cente,M,100,A,"724 N LINDENWOOD DR, SOUTH BEND, 46637",L,0,StreetAddress,800 N Lindenwood Dr. ,South Bend,,IN,2017/02/10 05:00:00+00,800 N Lindenwood Dr. ,South Bend,IN,No,2017
-86.2624246,41.68392019,135,Danielle-Cente,M,89.04,A,"900 W LINDSEY AV, SOUTH BEND, 46616",L,0,StreetAddress,900 W Lindsey St. ,South Bend,,IN,2017/02/04 05:00:00+00,900 W Lindsey St. ,South Bend,IN,No,2017
-86.19644962,41.66059711,136,Danielle-Cente,T,100,A,"S LOGAN ST, SOUTH BEND, 46615",L,0,StreetAddress,100 S Logan St. ,South Bend,,IN,2017/04/30 05:00:00+00,100 S Logan St. ,South Bend,IN,Yes,2017
-86.19644962,41.66059711,137,Danielle-Cente,T,100,A,"S LOGAN ST, SOUTH BEND, 46615",L,0,StreetAddress,100 S Logan St. ,South Bend,,IN,2017/04/30 05:00:00+00,100 S Logan St. ,South Bend,IN,No,2017
-86.24714382,41.63484793,138,Danielle-Cente,M,100,A,"300 E LUELDE ST, SOUTH BEND, 46614",R,0,StreetAddress,300 E Luelde St. ,South Bend,,IN,2015/06/20 05:00:00+00,300 E Luelde St. ,South Bend,IN,No,2015
-86.2352666,41.68060158,139,Danielle-Cente,M,79,A,"1101 E MADISON ST, SOUTH BEND, 46617",R,0,StreetAddress,1100 E Madison St. ,South Bend,,IN,2017/09/18 05:00:00+00,1100 E Madison St. ,South Bend,IN,No,2017
-86.2352666,41.68060158,140,Danielle-Cente,M,79,A,"1101 E MADISON ST, SOUTH BEND, 46617",R,0,StreetAddress,1100 E Madison St. ,South Bend,,IN,2017/09/18 05:00:00+00,1100 E Madison St. ,South Bend,IN,No,2017
-86.23303282,41.68059653,141,Danielle-Cente,M,79,A,"1201 E MADISON ST, SOUTH BEND, 46617",R,0,StreetAddress,1200 E Madison St. ,South Bend,,IN,2017/02/16 05:00:00+00,1200 E Madison St. ,South Bend,IN,No,2017
-86.25152694,41.63974613,142,Danielle-Cente,T,100,A,"3401 S MAIN ST, SOUTH BEND, 46614",L,0,StreetAddress,1100 S Main St. ,South Bend,,IN,2016/12/03 05:00:00+00,1100 S Main St. ,South Bend,IN,Yes,2016
-86.204835,41.68111749,143,Danielle-Cente,T,100,A,"339 N MANCHESTER DR, SOUTH BEND, 46615",L,0,StreetAddress,300 N Manchester Dr. ,South Bend,,IN,2015/05/17 05:00:00+00,300 N Manchester Dr. ,South Bend,IN,Yes,2015
-86.24111484,41.66236242,144,Danielle-Cente,T,100,A,"S MARIETTA ST, SOUTH BEND, 46601",L,0,StreetAddress,1400 S Marietta St. ,South Bend,,IN,2015/08/24 05:00:00+00,1400 S Marietta St. ,South Bend,IN,No,2015
-86.23205667,41.65858507,145,Danielle-Cente,M,100,A,"1600 S MARINE ST, SOUTH BEND, 46613",L,0,StreetAddress,1600 S Marine St. ,South Bend,,IN,2017/11/24 05:00:00+00,1600 S Marine St. ,South Bend,IN,No,2017
-86.2861216,41.69240367,146,Danielle-Cente,M,100,A,"1300 N MEADE ST, SOUTH BEND, 46628",R,0,StreetAddress,1300 N Meade St. ,South Bend,,IN,2015/05/08 05:00:00+00,1300 N Meade St. ,South Bend,IN,No,2015
-86.28652501,41.68646597,147,Danielle-Cente,M,100,A,"900 N MEADE ST, SOUTH BEND, 46628",R,0,StreetAddress,900 N Meade St. ,South Bend,,IN,2015/07/19 05:00:00+00,900 N Meade St. ,South Bend,IN,No,2015
-86.30834719,41.66175976,148,Danielle-Cente,M,100,A,"4400 W MEADOW LN, SOUTH BEND, 46619",L,0,StreetAddress,4400 W Meadow Ln. ,South Bend,,IN,2016/10/06 05:00:00+00,4400 W Meadow Ln. ,South Bend,IN,Yes,2016
-86.24989102,41.65680213,149,Danielle-Cente,M,79,A,"1601 S MICHIGAN ST, SOUTH BEND, 46613",L,0,StreetAddress,1600 S Michigan St. ,South Bend,,IN,2015/09/20 05:00:00+00,1600 S Michigan St. ,South Bend,IN,No,2015
-86.24981518,41.65430592,150,Danielle-Cente,M,79,A,"2001 S MICHIGAN ST, SOUTH BEND, 46613",L,0,StreetAddress,2000 S Michigan St. ,South Bend,,IN,2015/01/25 05:00:00+00,2000 S Michigan St. ,South Bend,IN,No,2015
-86.24981518,41.65430592,151,Danielle-Cente,M,79,A,"2001 S MICHIGAN ST, SOUTH BEND, 46613",L,0,StreetAddress,2000 S Michigan St. ,South Bend,,IN,2016/08/07 05:00:00+00,2000 S Michigan St. ,South Bend,IN,No,2016
-86.24975479,41.65269924,152,Danielle-Cente,T,79,A,"2101 S MICHIGAN ST, SOUTH BEND, 46613",L,0,StreetAddress,2100 S Michigan St. ,South Bend,,IN,2016/07/13 05:00:00+00,2100 S Michigan St. ,South Bend,IN,No,2016
-86.24975479,41.65269924,153,Danielle-Cente,T,79,A,"2101 S MICHIGAN ST, SOUTH BEND, 46613",L,0,StreetAddress,2100 S Michigan St. ,South Bend,,IN,2016/07/26 05:00:00+00,2100 S Michigan St. ,South Bend,IN,No,2016
-86.24975689,41.65295784,154,Danielle-Cente,T,79,A,"2201 S MICHIGAN ST, SOUTH BEND, 46613",L,0,StreetAddress,2200 S Michigan St. ,South Bend,,IN,2017/06/15 05:00:00+00,2200 S Michigan St. ,South Bend,IN,No,2017
-86.25007416,41.63826241,155,Danielle-Cente,T,100,A,"3507 S MICHIGAN ST, SOUTH BEND, 46614",L,0,StreetAddress,2600 S Michigan St. ,South Bend,,IN,2017/03/16 05:00:00+00,2600 S Michigan St. ,South Bend,IN,No,2017
-86.24965261,41.6464142,156,Danielle-Cente,M,79,A,"2701 S MICHIGAN ST, SOUTH BEND, 46614",L,0,StreetAddress,2700 S Michigan St. ,South Bend,,IN,2017/05/23 05:00:00+00,2700 S Michigan St. ,South Bend,IN,No,2017
-86.25007416,41.63826241,157,Danielle-Cente,T,100,A,"3507 S MICHIGAN ST, SOUTH BEND, 46614",L,0,StreetAddress,3000 S Michigan St. ,South Bend,,IN,2017/03/12 05:00:00+00,3000 S Michigan St. ,South Bend,IN,Yes,2017
-86.24983726,41.64070594,158,Danielle-Cente,M,79,A,"3201 S MICHIGAN ST, SOUTH BEND, 46614",L,0,StreetAddress,3200 S Michigan St. ,South Bend,,IN,2017/01/11 05:00:00+00,3200 S Michigan St. ,South Bend,IN,No,2017
-86.24787969,41.65485074,159,Danielle-Cente,T,100,A,"136 E MILTON ST, SOUTH BEND, 46613",L,0,StreetAddress,200 E Milton St. ,South Bend,,IN,2016/06/08 05:00:00+00,200 E Milton St. ,South Bend,IN,No,2016
-86.22821837,41.66585772,160,Danielle-Cente,M,100,A,"1400 E MISHAWAKA AV, SOUTH BEND, 46615",R,0,StreetAddress,1400 E Mishawaka Ave. ,South Bend,,IN,2017/03/10 05:00:00+00,1400 E Mishawaka Ave. ,South Bend,IN,No,2017
-86.21162653,41.66572508,161,Danielle-Cente,M,100,A,"2500 E MISHAWAKA AV, SOUTH BEND, 46615",R,0,StreetAddress,2500 E Mishawaka Ave. ,South Bend,,IN,2017/03/10 05:00:00+00,2500 E Mishawaka Ave. ,South Bend,IN,No,2017
-86.25711105,41.67125736,162,Danielle-Cente,M,89.04,A,"600 W MONROE CIR, SOUTH BEND, 46601",L,0,StreetAddress,600 W Monroe St. ,South Bend,,IN,2017/10/30 05:00:00+00,600 W Monroe St. ,South Bend,IN,No,2017
-86.26439039,41.68000328,163,Danielle-Cente,M,79,A,"1001 W OAK ST, SOUTH BEND, 46616",R,0,StreetAddress,1000 W Oak St. ,South Bend,,IN,2017/11/18 05:00:00+00,1000 W Oak St. ,South Bend,IN,No,2017
-86.28002926,41.68721268,164,Danielle-Cente,M,100,A,"1000 N O'BRIEN ST, SOUTH BEND, 46628",R,0,StreetAddress,1000 N O'Brien St. ,South Bend,,IN,2016/04/11 05:00:00+00,1000 N O'Brien St. ,South Bend,IN,No,2016
-86.28008577,41.69078408,165,Danielle-Cente,M,79,A,"1201 N O'BRIEN ST, SOUTH BEND, 46628",L,0,StreetAddress,1200 N O'Brien St. ,South Bend,,IN,2017/07/04 05:00:00+00,1200 N O'Brien St. ,South Bend,IN,No,2017
-86.28012581,41.69266038,166,Danielle-Cente,M,100,A,"1300 N O'BRIEN ST, SOUTH BEND, 46628",R,0,StreetAddress,1300 N O'Brien St. ,South Bend,,IN,2017/04/06 05:00:00+00,1300 N O'Brien St. ,South Bend,IN,Yes,2017
-86.28020583,41.69747201,167,Danielle-Cente,M,100,A,"1700 N O'BRIEN ST, SOUTH BEND, 46628",R,0,StreetAddress,1700 N O'Brien St. ,South Bend,,IN,2015/10/24 05:00:00+00,1700 N O'Brien St. ,South Bend,IN,No,2015
-86.28020583,41.69747201,168,Danielle-Cente,M,100,A,"1700 N O'BRIEN ST, SOUTH BEND, 46628",R,0,StreetAddress,1700 N O'Brien St. ,South Bend,,IN,2015/10/24 05:00:00+00,1700 N O'Brien St. ,South Bend,IN,No,2015
-86.28005174,41.68923547,169,Danielle-Cente,M,100,A,"1100 N O'BRIEN ST, SOUTH BEND, 46628",R,0,StreetAddress,1100 N O'Brien St. ,South Bend,,IN,2016/06/25 05:00:00+00,1100 N O'Brien St. ,South Bend,IN,No,2016
-86.28378232,41.6938219,170,Danielle-Cente,M,100,A,"1400 N OLIVE ST, SOUTH BEND, 46628",R,0,StreetAddress,1400 N Olive St. ,South Bend,,IN,2015/03/02 05:00:00+00,1400 N Olive St. ,South Bend,IN,Yes,2015
-86.28375896,41.69191566,171,Danielle-Cente,T,100,A,"1301 N OLIVE ST, SOUTH BEND, 46628",L,0,StreetAddress,300 N Olive St. ,South Bend,,IN,2015/04/19 05:00:00+00,300 N Olive St. ,South Bend,IN,No,2015
-86.28352116,41.68067897,172,Danielle-Cente,M,100,A,"400 N OLIVE ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Olive St. ,South Bend,,IN,2015/10/15 05:00:00+00,400 N Olive St. ,South Bend,IN,No,2015
-86.28352116,41.68067897,173,Danielle-Cente,M,100,A,"400 N OLIVE ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Olive St. ,South Bend,,IN,2015/10/15 05:00:00+00,400 N Olive St. ,South Bend,IN,No,2015
-86.28352116,41.68067897,174,Danielle-Cente,M,100,A,"400 N OLIVE ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Olive St. ,South Bend,,IN,2016/07/04 05:00:00+00,400 N Olive St. ,South Bend,IN,No,2016
-86.23491522,41.65374916,175,Danielle-Cente,M,74.89,M,"2001 MIAMI RD, SOUTH BEND, 46613",L,0,StreetAddress,2000 S Miami St. ,South Bend,,IN,2015/07/19 05:00:00+00,2000 S Miami St. ,South Bend,IN,No,2015
-86.28329918,41.67207278,176,Danielle-Cente,M,100,A,"315 S OLIVE ST, SOUTH BEND, 46619",L,0,StreetAddress,800 S Olive St. ,South Bend,,IN,2015/09/06 05:00:00+00,800 S Olive St. ,South Bend,IN,Yes,2015
-86.28364354,41.68615844,177,Danielle-Cente,M,85.3,A,"W PRAST BLVD & N OLIVE ST, SOUTH BEND, 46628",,,StreetInt,Prast & Olive St.,South Bend,,IN,2016/10/19 05:00:00+00,Prast & Olive St.,South Bend,IN,No,2016
-86.20555129,41.68888102,178,Danielle-Cente,M,100,A,"1000 N PATTY LN, SOUTH BEND, 46615",R,0,StreetAddress,1000 N Patty Ln. ,South Bend,,IN,2017/08/12 05:00:00+00,1000 N Patty Ln. ,South Bend,IN,No,2017
-86.20625309,41.68753805,179,Danielle-Cente,M,100,A,"1001 N PATTY LN, SOUTH BEND, 46615",L,0,StreetAddress,900 N Patty Ln. ,South Bend,,IN,2016/01/15 05:00:00+00,900 N Patty Ln. ,South Bend,IN,No,2016
-86.20625309,41.68753805,180,Danielle-Cente,M,100,A,"1001 N PATTY LN, SOUTH BEND, 46615",L,0,StreetAddress,900 N Patty Ln. ,South Bend,,IN,2016/06/11 05:00:00+00,900 N Patty Ln. ,South Bend,IN,No,2016
-86.2660406,41.69104867,181,Danielle-Cente,M,100,A,"1200 N PORTAGE AV, SOUTH BEND, 46616",R,0,StreetAddress,1200 N Portage Ave. ,South Bend,,IN,2016/03/06 05:00:00+00,1200 N Portage Ave. ,South Bend,IN,No,2016
-86.26914601,41.693949,182,Danielle-Cente,T,100,A,"1355 N PORTAGE AV, SOUTH BEND, 46628",L,0,StreetAddress,1400 N Portage Ave. ,South Bend,,IN,2017/06/24 05:00:00+00,1400 N Portage Ave. ,South Bend,IN,No,2017
-86.28826482,41.72603692,183,Danielle-Cente,M,79.91,A,"3600 PORTAGE RD, SOUTH BEND, 46628",R,0,StreetAddress,3600 N Portage Ave. ,South Bend,,IN,2015/11/10 05:00:00+00,3600 N Portage Ave. ,South Bend,IN,No,2015
-86.28511803,41.64830306,184,Danielle-Cente,M,100,A,"2600 W PRAIRIE AV, SOUTH BEND, 46614",L,0,StreetAddress,2600 W Prairie Ave. ,South Bend,,IN,2015/07/06 05:00:00+00,2600 W Prairie Ave. ,South Bend,IN,No,2015
-86.28574264,41.68648108,185,Danielle-Cente,M,89.04,A,"2500 W PRAST BLVD, SOUTH BEND, 46628",L,0,StreetAddress,2500 W Prast St. ,South Bend,,IN,2015/02/25 05:00:00+00,2500 W Prast St. ,South Bend,IN,Yes,2015
-86.29864484,41.68884112,186,Danielle-Cente,M,90.87,A,"3500 PUTNAM PL, SOUTH BEND, 46628",L,0,StreetAddress,3500 W Putnam Pl. ,South Bend,,IN,2016/10/17 05:00:00+00,3500 W Putnam Pl. ,South Bend,IN,No,2016
-86.26750059,41.6962393,187,Danielle-Cente,M,79,A,"1201 W QUEEN ST, SOUTH BEND, 46616",R,0,StreetAddress,1200 W Queen St. ,South Bend,,IN,2015/08/29 05:00:00+00,1200 W Queen St. ,South Bend,IN,Yes,2015
-86.28064031,41.68251725,188,Danielle-Cente,M,100,A,"2100 W ROGER ST, SOUTH BEND, 46628",L,0,StreetAddress,2100 W Roger St. ,South Bend,,IN,2016/02/28 05:00:00+00,2100 W Roger St. ,South Bend,IN,No,2016
-86.28111293,41.6825148,189,Danielle-Cente,M,100,A,"2200 W ROGER ST, SOUTH BEND, 46628",L,0,StreetAddress,2200 W Roger St. ,South Bend,,IN,2017/07/29 05:00:00+00,2200 W Roger St. ,South Bend,IN,No,2017
-86.28111293,41.6825148,190,Danielle-Cente,M,100,A,"2200 W ROGER ST, SOUTH BEND, 46628",L,0,StreetAddress,2200 W Roger St. ,South Bend,,IN,2017/07/29 05:00:00+00,2200 W Roger St. ,South Bend,IN,No,2017
-86.25879709,41.65641447,191,Danielle-Cente,M,100,A,"1635 S SCOTT ST, SOUTH BEND, 46613",L,0,StreetAddress,1900 S Scott St. ,South Bend,,IN,2016/07/31 05:00:00+00,1900 S Scott St. ,South Bend,IN,No,2016
-86.26491685,41.68785065,192,Danielle-Cente,M,89.04,A,"1000 N SHERMAN AV, SOUTH BEND, 46616",R,0,StreetAddress,1000 N Sherman St. ,South Bend,,IN,2015/11/11 05:00:00+00,1000 N Sherman St. ,South Bend,IN,No,2015
-86.26496522,41.68939542,193,Danielle-Cente,T,86.3,A,"1101 N SHERMAN AV, SOUTH BEND, 46616",L,0,StreetAddress,800 N Sherman St. ,South Bend,,IN,2015/12/06 05:00:00+00,800 N Sherman St. ,South Bend,IN,No,2015
-86.23697996,41.68984857,194,Danielle-Cente,M,100,A,"1000 E ST VINCENT ST, SOUTH BEND, 46617",R,0,StreetAddress,1000 E St. Vincent St.,South Bend,,IN,2016/10/31 05:00:00+00,1000 E St. Vincent St.,South Bend,IN,No,2016
-86.28352116,41.68067897,195,Danielle-Cente,M,89.04,A,"2400 KENWOOD AV, SOUTH BEND, 46628",L,0,StreetAddress,2400 Kenwood St.  ,South Bend,,IN,2015/10/05 05:00:00+00,2400 Kenwood St.  ,South Bend,IN,No,2015
-86.24782831,41.64979127,196,Danielle-Cente,M,100,A,"2400 S ST JOSEPH ST, SOUTH BEND, 46614",L,0,StreetAddress,2400 S St. Joseph St.,South Bend,,IN,2016/06/17 05:00:00+00,2400 S St. Joseph St.,South Bend,IN,No,2016
-86.24146064,41.68188956,197,Danielle-Cente,M,89.04,A,"500 N ST LOUIS BLVD, SOUTH BEND, 46617",R,0,StreetAddress,500 N St. Louis St.,South Bend,,IN,2016/04/30 05:00:00+00,500 N St. Louis St.,South Bend,IN,No,2016
-86.27181598,41.6805998,198,Danielle-Cente,M,100,A,"400 N STUDEBAKER ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Studebaker St. ,South Bend,,IN,2015/08/07 05:00:00+00,400 N Studebaker St. ,South Bend,IN,No,2015
-86.27181598,41.6805998,199,Danielle-Cente,M,100,A,"400 N STUDEBAKER ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Studebaker St. ,South Bend,,IN,2016/08/14 05:00:00+00,400 N Studebaker St. ,South Bend,IN,No,2016
-86.27181598,41.6805998,200,Danielle-Cente,M,100,A,"400 N STUDEBAKER ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Studebaker St. ,South Bend,,IN,2016/08/14 05:00:00+00,400 N Studebaker St. ,South Bend,IN,No,2016
-86.2718628,41.6819986,201,Danielle-Cente,M,100,A,"500 N STUDEBAKER ST, SOUTH BEND, 46628",R,0,StreetAddress,500 N Studebaker St. ,South Bend,,IN,2015/08/09 05:00:00+00,500 N Studebaker St. ,South Bend,IN,No,2015
-86.25740383,41.65642797,202,Danielle-Cente,M,100,A,"1700 S TAYLOR ST, SOUTH BEND, 46613",L,0,StreetAddress,1700 S Taylor St. ,South Bend,,IN,2017/04/09 05:00:00+00,1700 S Taylor St. ,South Bend,IN,No,2017
-86.26338616,41.67430452,203,Danielle-Cente,M,100,A,"900 W THOMAS ST, SOUTH BEND, 46601",L,0,StreetAddress,900 W Thomas St. ,South Bend,,IN,2017/08/14 05:00:00+00,900 W Thomas St. ,South Bend,IN,No,2017
-86.26368231,41.68601781,204,Danielle-Cente,M,98.72,A,"1000 W VAN BUREN ST, SOUTH BEND, 46616",L,0,StreetAddress,1000 W VanBuren St. ,South Bend,,IN,2016/01/03 05:00:00+00,1000 W VanBuren St. ,South Bend,IN,No,2016
-86.26368231,41.68601781,205,Danielle-Cente,M,98.72,A,"1000 W VAN BUREN ST, SOUTH BEND, 46616",L,0,StreetAddress,1000 W VanBuren St. ,South Bend,,IN,2016/01/03 05:00:00+00,1000 W VanBuren St. ,South Bend,IN,No,2016
-86.26734346,41.68597007,206,Danielle-Cente,M,98.72,A,"1200 W VAN BUREN ST, SOUTH BEND, 46628",L,0,StreetAddress,1200 W VanBuren St. ,South Bend,,IN,2015/03/26 05:00:00+00,1200 W VanBuren St. ,South Bend,IN,No,2015
-86.2723703,41.68662338,207,Danielle-Cente,M,98.72,A,"1500 W VAN BUREN ST, SOUTH BEND, 46628",L,0,StreetAddress,1500 W Vanburen St. ,South Bend,,IN,2016/09/08 05:00:00+00,1500 W Vanburen St. ,South Bend,IN,No,2016
-86.21253121,41.67662494,208,Danielle-Cente,M,100,A,"105 N VARSITY DR, SOUTH BEND, 46615",L,0,StreetAddress,100 N Varsity Dr. ,South Bend,,IN,2017/11/21 05:00:00+00,100 N Varsity Dr. ,South Bend,IN,Yes,2017
-86.2699438,41.68932556,209,Danielle-Cente,M,90.87,A,"1300 W VASSAR AV, SOUTH BEND, 46628",L,0,StreetAddress,1300 N Vassar Ave. ,South Bend,,IN,2016/08/28 05:00:00+00,1300 N Vassar Ave. ,South Bend,IN,No,2016
-86.2699438,41.68932556,210,Danielle-Cente,M,96.35,A,"1300 W VASSAR AV, SOUTH BEND, 46628",L,0,StreetAddress,1300 W Vasser Ave. ,South Bend,,IN,2016/05/19 05:00:00+00,1300 W Vasser Ave. ,South Bend,IN,No,2016
-86.2164685,41.66408374,211,Danielle-Cente,T,100,A,"2023 E VINE ST, SOUTH BEND, 46615",L,0,StreetAddress,3600 E Vine St. ,South Bend,,IN,2017/02/06 05:00:00+00,3600 E Vine St. ,South Bend,IN,No,2017
-86.2361588,41.65982889,212,Danielle-Cente,M,100,A,"1500 S VIRGINIA ST, SOUTH BEND, 46613",L,0,StreetAddress,1500 S Virginia St. ,South Bend,,IN,2017/06/23 05:00:00+00,1500 S Virginia St. ,South Bend,IN,No,2017
-86.27047938,41.68194982,213,Danielle-Cente,M,100,A,"500 N WALNUT ST, SOUTH BEND, 46616",R,0,StreetAddress,500 N Walnut St. ,South Bend,,IN,2016/03/31 05:00:00+00,500 N Walnut St. ,South Bend,IN,No,2016
-86.31077305,41.67523827,214,Danielle-Cente,T,100,A,"111 N WALTON AV, SOUTH BEND, 46619",L,0,StreetAddress,100 N Walton Ave. ,South Bend,,IN,2017/07/04 05:00:00+00,100 N Walton Ave. ,South Bend,IN,No,2017
-86.27998211,41.67027476,215,Danielle-Cente,M,79,A,"501 S WARREN ST, SOUTH BEND, 46619",L,0,StreetAddress,500 S Warren St. ,South Bend,,IN,2015/03/25 05:00:00+00,500 S Warren St. ,South Bend,IN,No,2015
